Year,Month,FV_BOY,Deposit,TAX,FV1,FaceValue,NAAR,COI_Rate,COI,FV_Net,AnnualRate,Growth,FV_EOY
10,4,453151.85444620444,0.0,0.0,453151.85444620444,10000000.0,9546848.145553796,2.330004,1853.6828638777438,451298.1715823267,0.0425,1568.0332422503525,452866.204824577
10,5,452866.204824577,0.0,0.0,452866.204824577,10000000.0,9547133.795175424,2.330004,1853.7383276078265,451012.4664969692,0.0425,1567.040561358804,452579.507058328
10,6,452579.507058328,0.0,0.0,452579.507058328,10000000.0,9547420.492941672,2.330004,1853.7939948530056,450725.71306347504,0.0425,1566.0442379868928,452291.75730146194
10,7,452291.75730146194,0.0,0.0,452291.75730146194,10000000.0,9547708.242698537,2.330004,1853.8498663600471,450437.9074351019,0.0425,1565.0442587691318,452002.95169387106
10,8,452002.95169387106,0.0,0.0,452002.95169387106,10000000.0,9547997.04830613,2.330004,1853.9059428784562,450149.0457509926,0.0425,1564.0406102909922,451713.0863612836
10,9,451713.0863612836,0.0,0.0,451713.0863612836,10000000.0,9548286.913638717,2.330004,1853.9622251604887,449859.1241361231,0.0425,1563.033279088722,451422.15741521184
10,10,451422.15741521184,0.0,0.0,451422.15741521184,10000000.0,9548577.842584789,2.330004,1854.0187139611608,449568.13870125066,0.0425,1562.0222516491674,451130.16095289984
10,11,451130.16095289984,0.0,0.0,451130.16095289984,10000000.0,9548869.8390471,2.330004,1854.0754100382583,449276.0855428616,0.0425,1561.007514409589,450837.0930572712
10,12,450837.0930572712,0.0,0.0,450837.0930572712,10000000.0,9549162.906942729,2.330004,1854.132314152349,448982.96074311883,0.0425,1559.9890537574815,450542.9497968763
11,1,450542.9497968763,58720.0,1937.76,507325.1897968763,10000000.0,9492674.810203124,2.379996,1882.710673132016,505442.47912374424,0.0425,1756.1573682708397,507198.6364920151
11,2,507198.6364920151,0.0,0.0,507198.6364920151,10000000.0,9492801.363507984,2.379996,1882.7357728286288,505315.90071918647,0.0425,1755.717572236653,507071.61829142313
11,3,507071.61829142313,0.0,0.0,507071.61829142313,10000000.0,9492928.381708577,2.379996,1882.7609647294073,505188.8573266937,0.0425,1755.2761606042097,506944.1334872979
11,4,506944.1334872979,0.0,0.0,506944.1334872979,10000000.0,9493055.866512703,2.379996,1882.7862491730637,505061.3472381249,0.0425,1754.8331274385816,506816.1803655634
11,5,506816.1803655634,0.0,0.0,506816.1803655634,10000000.0,9493183.819634436,2.379996,1882.8116264995565,504933.36873906385,0.0425,1754.3884667830391,506687.7572058469
11,6,506687.7572058469,0.0,0.0,506687.7572058469,10000000.0,9493312.242794152,2.379996,1882.8370970500926,504804.9201087968,0.0425,1753.94217265897,506558.8622814558
11,7,506558.8622814558,0.0,0.0,506558.8622814558,10000000.0,9493441.137718543,2.379996,1882.8626611671318,504675.99962028867,0.0425,1753.4942390658002,506429.49385935446
11,8,506429.49385935446,0.0,0.0,506429.49385935446,10000000.0,9493570.506140646,2.379996,1882.8883191943926,504546.6055401601,0.0425,1753.0446599809113,506299.650200141
11,9,506299.650200141,0.0,0.0,506299.650200141,10000000.0,9493700.349799858,2.379996,1882.914071476855,504416.73612866417,0.0425,1752.5934293595615,506169.3295580237
11,10,506169.3295580237,0.0,0.0,506169.3295580237,10000000.0,9493830.670441976,2.379996,1882.9399183607682,504286.3896396629,0.0425,1752.1405411348032,506038.53018079774
11,11,506038.53018079774,0.0,0.0,506038.53018079774,10000000.0,9493961.469819203,2.379996,1882.965860193652,504155.5643206041,0.0425,1751.6859892174023,505907.2503098215
11,12,505907.2503098215,0.0,0.0,505907.2503098215,10000000.0,9494092.749690179,2.379996,1882.991897324302,504024.25841249723,0.0425,1751.2297674957554,505775.488179993
12,1,505775.488179993,58720.0,1937.76,562557.728179993,10000000.0,9437442.271820007,2.469996,1942.5370551355277,560615.1911248575,0.0425,1947.8546804481146,562563.0458053056
