# Select Table
#
# 1986-92 Canadian Institute of Actuaries (CIA) - Male Nonsmoker
# Table: 432
#
# Basis: Age Nearest Birthday
# Minimum Select Age: 16
# Maximum Select Age: 80
#  
# Nation: Canada
# Scaling Factor: 0
# Data Type: Floating Point
# Row, Column (if applicable)->id:            Age Duration
# Row, Column (if applicable)->ScaleType:     Age "Ordinal Date"
# Row, Column (if applicable)->AxisName:      Age Duration
# Row, Column (if applicable)->MinScaleValue: 16   1
# Row, Column (if applicable)->MaxScaleValue: 80  15
# Row, Column (if applicable)->Increment:      1   1
	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89
26	0.00042	0.00050	0.00056	0.00061	0.00067	0.00073	0.00081	0.00087	0.00093	0.00096	0.00098	0.00100	0.00104	0.00110	0.00118	0.00131	0.00140	0.00152	0.00164	0.00178	0.00194	0.00212	0.00231	0.00253	0.00277	0.00304	0.00334	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
27	0.00042	0.00050	0.00056	0.00063	0.00069	0.00076	0.00083	0.00088	0.00092	0.00094	0.00096	0.00101	0.00106	0.00115	0.00127	0.00140	0.00152	0.00164	0.00178	0.00194	0.00212	0.00231	0.00253	0.00277	0.00304	0.00334	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
28	0.00042	0.00051	0.00057	0.00064	0.00072	0.00079	0.00084	0.00087	0.00090	0.00093	0.00097	0.00103	0.00111	0.00122	0.00136	0.00152	0.00164	0.00178	0.00194	0.00212	0.00231	0.00253	0.00277	0.00304	0.00334	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
29	0.00042	0.00052	0.00059	0.00067	0.00074	0.00079	0.00083	0.00086	0.00088	0.00093	0.00099	0.00107	0.00118	0.00132	0.00147	0.00164	0.00178	0.00194	0.00212	0.00231	0.00253	0.00277	0.00304	0.00334	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
30	0.00042	0.00053	0.00061	0.00068	0.00074	0.00078	0.00081	0.00084	0.00089	0.00095	0.00102	0.00114	0.00127	0.00142	0.00159	0.00178	0.00194	0.00212	0.00231	0.00253	0.00277	0.00304	0.00334	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
31	0.00043	0.00055	0.00063	0.00069	0.00073	0.00077	0.00080	0.00084	0.00090	0.00098	0.00109	0.00122	0.00137	0.00154	0.00173	0.00194	0.00212	0.00231	0.00253	0.00277	0.00304	0.00334	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
32	0.00044	0.00056	0.00063	0.00068	0.00072	0.00075	0.00080	0.00086	0.00094	0.00105	0.00117	0.00132	0.00148	0.00167	0.00188	0.00212	0.00231	0.00253	0.00277	0.00304	0.00334	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
33	0.00045	0.00056	0.00062	0.00066	0.00070	0.00075	0.00081	0.00089	0.00100	0.00112	0.00127	0.00143	0.00161	0.00182	0.00205	0.00231	0.00253	0.00277	0.00304	0.00334	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
34	0.00045	0.00055	0.00061	0.00065	0.00070	0.00077	0.00084	0.00095	0.00107	0.00121	0.00137	0.00155	0.00175	0.00198	0.00224	0.00253	0.00277	0.00304	0.00334	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
35	0.00044	0.00054	0.00059	0.00065	0.00072	0.00079	0.00090	0.00102	0.00116	0.00131	0.00149	0.00168	0.00191	0.00216	0.00245	0.00277	0.00304	0.00334	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
36	0.00043	0.00053	0.00059	0.00066	0.00074	0.00085	0.00096	0.00110	0.00125	0.00142	0.00162	0.00184	0.00208	0.00236	0.00268	0.00304	0.00334	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
37	0.00042	0.00052	0.00060	0.00068	0.00079	0.00091	0.00104	0.00119	0.00135	0.00154	0.00176	0.00200	0.00228	0.00259	0.00294	0.00334	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
38	0.00042	0.00053	0.00062	0.00073	0.00084	0.00097	0.00112	0.00129	0.00147	0.00168	0.00192	0.00219	0.00249	0.00284	0.00322	0.00367	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
39	0.00042	0.00055	0.00066	0.00078	0.00091	0.00105	0.00121	0.00140	0.00160	0.00183	0.00210	0.00239	0.00273	0.00311	0.00354	0.00403	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
40	0.00043	0.00058	0.00070	0.00083	0.00098	0.00114	0.00132	0.00152	0.00175	0.00200	0.00229	0.00262	0.00299	0.00342	0.00390	0.00445	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
41	0.00045	0.00062	0.00075	0.00090	0.00106	0.00123	0.00143	0.00165	0.00191	0.00219	0.00251	0.00287	0.00329	0.00376	0.00429	0.00491	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
42	0.00048	0.00066	0.00081	0.00097	0.00115	0.00134	0.00156	0.00180	0.00208	0.00240	0.00275	0.00316	0.00361	0.00414	0.00474	0.00542	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
43	0.00051	0.00071	0.00087	0.00105	0.00124	0.00146	0.00170	0.00197	0.00228	0.00262	0.00302	0.00347	0.00398	0.00457	0.00524	0.00600	0.00666	0.00740	0.00824	0.00919	0.01026	0.01147	0.01284	0.01439	0.01614	0.01810	0.02031	0.02279	0.02555	0.02864	0.03207	0.03587	0.04007	0.04471	0.04980	0.05539	0.06150	0.06817	0.07543	0.08332	0.09187	0.10112	0.11113	0.12191	0.13354	0.14605	0.15949	0.17393	0.18941	0.20598	0.22371	0.24263	0.26281	0.28427	0.30704	0.33115	0.35658	0.38543	0.42814	0.49724	0.60527	0.76478	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
