# Select Table
#
# 1986-92 Canadian Institute of Actuaries (CIA) - Female Nonsmoker
# Table: 433
#
# Basis: Age Nearest Birthday
# Minimum Select Age: 16
# Maximum Select Age: 80
#  
# Nation: Canada
# Scaling Factor: 0
# Data Type: Floating Point
# Row, Column (if applicable)->id:            Age Duration
# Row, Column (if applicable)->ScaleType:     Age "Ordinal Date"
# Row, Column (if applicable)->AxisName:      Age Duration
# Row, Column (if applicable)->MinScaleValue: 16   1
# Row, Column (if applicable)->MaxScaleValue: 80  15
# Row, Column (if applicable)->Increment:      1   1
	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89
47	0.00049	0.0007	0.00086	0.00103	0.0012	0.0014	0.00162	0.00186	0.00214	0.00246	0.00283	0.00325	0.00373	0.00428	0.00491	0.00564	0.00629	0.00703	0.00786	0.00881	0.00987	0.01107	0.01242	0.01394	0.01565	0.01756	0.01972	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	0.00053	0.00076	0.00093	0.00111	0.00131	0.00152	0.00177	0.00204	0.00236	0.00272	0.00313	0.0036	0.00414	0.00476	0.00547	0.00629	0.00703	0.00786	0.00881	0.00987	0.01107	0.01242	0.01394	0.01565	0.01756	0.01972	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	0.00056	0.00082	0.00101	0.00121	0.00142	0.00167	0.00194	0.00225	0.0026	0.003	0.00346	0.00399	0.0046	0.0053	0.0061	0.00703	0.00786	0.00881	0.00987	0.01107	0.01242	0.01394	0.01565	0.01756	0.01972	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	0.00061	0.00088	0.00109	0.00131	0.00156	0.00183	0.00213	0.00248	0.00287	0.00332	0.00384	0.00444	0.00513	0.00591	0.00682	0.00786	0.00881	0.00987	0.01107	0.01242	0.01394	0.01565	0.01756	0.01972	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	0.00066	0.00096	0.00119	0.00144	0.0017	0.00201	0.00235	0.00273	0.00318	0.00369	0.00427	0.00495	0.00572	0.00661	0.00763	0.00881	0.00987	0.01107	0.01242	0.01394	0.01565	0.01756	0.01972	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0.00071	0.00104	0.0013	0.00157	0.00187	0.00221	0.00259	0.00303	0.00353	0.0041	0.00476	0.00552	0.00639	0.00739	0.00855	0.00987	0.01107	0.01242	0.01394	0.01565	0.01756	0.01972	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	0.00077	0.00113	0.00142	0.00173	0.00206	0.00244	0.00287	0.00336	0.00392	0.00457	0.00531	0.00616	0.00715	0.00828	0.00958	0.01107	0.01242	0.01394	0.01565	0.01756	0.01972	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	0.00084	0.00124	0.00156	0.0019	0.00228	0.0027	0.00318	0.00373	0.00437	0.00509	0.00593	0.00689	0.008	0.00927	0.01074	0.01242	0.01394	0.01565	0.01756	0.01972	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	0.00091	0.00136	0.00172	0.0021	0.00252	0.00299	0.00354	0.00416	0.00487	0.00569	0.00663	0.00772	0.00896	0.0104	0.01205	0.01394	0.01565	0.01756	0.01972	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	0.001	0.00149	0.00189	0.00232	0.00279	0.00332	0.00394	0.00463	0.00544	0.00636	0.00742	0.00865	0.01005	0.01167	0.01352	0.01565	0.01756	0.01972	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	0.0011	0.00165	0.00209	0.00257	0.0031	0.0037	0.00439	0.00517	0.00608	0.00712	0.00831	0.00969	0.01127	0.01309	0.01518	0.01756	0.01972	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	0.0012	0.00182	0.00232	0.00285	0.00345	0.00412	0.0049	0.00578	0.0068	0.00797	0.00932	0.01087	0.01265	0.01469	0.01704	0.01972	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	0.00133	0.00201	0.00257	0.00317	0.00384	0.0046	0.00547	0.00647	0.00762	0.00893	0.01045	0.01219	0.0142	0.0165	0.01913	0.02213	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	0.00147	0.00223	0.00286	0.00353	0.00428	0.00514	0.00612	0.00724	0.00853	0.01002	0.01172	0.01369	0.01594	0.01852	0.02147	0.02484	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	0.00162	0.00248	0.00318	0.00394	0.00478	0.00575	0.00685	0.00811	0.00957	0.01124	0.01316	0.01537	0.01789	0.02079	0.02409	0.02786	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	0.0018	0.00275	0.00354	0.00439	0.00535	0.00643	0.00767	0.00909	0.01073	0.01261	0.01477	0.01725	0.02009	0.02333	0.02702	0.03124	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	0.00199	0.00307	0.00395	0.00491	0.00598	0.0072	0.0086	0.0102	0.01204	0.01416	0.01659	0.01936	0.02254	0.02617	0.0303	0.03502	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	0.00221	0.00342	0.00442	0.00549	0.0067	0.00807	0.00964	0.01145	0.01352	0.0159	0.01862	0.02173	0.02528	0.02934	0.03397	0.03923	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	0.00246	0.00382	0.00493	0.00614	0.0075	0.00904	0.01082	0.01285	0.01518	0.01784	0.02089	0.02437	0.02835	0.03289	0.03805	0.04392	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	0.00274	0.00426	0.00552	0.00688	0.0084	0.01015	0.01215	0.01443	0.01704	0.02002	0.02343	0.02733	0.03178	0.03684	0.0426	0.04914	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	0.00305	0.00476	0.00617	0.0077	0.00943	0.0114	0.01363	0.01619	0.01912	0.02246	0.02628	0.03063	0.0356	0.04125	0.04766	0.05494	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	0.0034	0.00532	0.00691	0.00865	0.01059	0.01279	0.0153	0.01817	0.02145	0.02519	0.02945	0.03432	0.03985	0.04615	0.05329	0.06138	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	0.00379	0.00595	0.00776	0.00971	0.01189	0.01436	0.01717	0.02038	0.02405	0.02823	0.03299	0.03842	0.04459	0.0516	0.05954	0.06853	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	0.00423	0.00668	0.00871	0.0109	0.01334	0.01611	0.01927	0.02286	0.02695	0.03162	0.03694	0.04299	0.04986	0.05765	0.06648	0.07645	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0.00474	0.0075	0.00978	0.01223	0.01497	0.01808	0.0216	0.02562	0.03019	0.0354	0.04133	0.04807	0.05571	0.06437	0.07416	0.08522	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	0.00533	0.00842	0.01097	0.01373	0.0168	0.02027	0.02421	0.0287	0.0338	0.03961	0.04621	0.0537	0.06219	0.0718	0.08266	0.09491	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	0.00598	0.00945	0.01231	0.0154	0.01884	0.02272	0.02712	0.03213	0.03782	0.04429	0.05163	0.05996	0.06938	0.08004	0.09206	0.1056	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	0.00671	0.0106	0.01381	0.01727	0.02111	0.02545	0.03037	0.03595	0.04229	0.04949	0.05765	0.06689	0.07734	0.08913	0.10243	0.11739	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	0.00753	0.01189	0.01549	0.01935	0.02365	0.02849	0.03398	0.0402	0.04725	0.05525	0.06431	0.07456	0.08613	0.09918	0.11386	0.13036	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	0.00845	0.01334	0.01736	0.02168	0.02648	0.03188	0.03799	0.04491	0.05275	0.06163	0.07168	0.08303	0.09583	0.11025	0.12645	0.14462	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	0.00947	0.01495	0.01945	0.02427	0.02963	0.03565	0.04245	0.05014	0.05885	0.0687	0.07983	0.09239	0.10653	0.12244	0.14028	0.16026	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	0.01062	0.01675	0.02177	0.02716	0.03313	0.03983	0.04739	0.05593	0.0656	0.07651	0.08882	0.1027	0.11831	0.13583	0.15545	0.17739	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	0.01189	0.01875	0.02436	0.03036	0.03701	0.04447	0.05287	0.06235	0.07305	0.08513	0.09874	0.11405	0.13125	0.15052	0.17207	0.1961	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	0.01332	0.02098	0.02724	0.03393	0.04132	0.04961	0.05893	0.06944	0.08128	0.09463	0.10965	0.12653	0.14544	0.1666	0.19022	0.2165	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	0.01491	0.02345	0.03045	0.03788	0.04608	0.05527	0.06565	0.07727	0.09034	0.10507	0.12164	0.1402	0.16099	0.18418	0.21002	0.23867	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	0.01667	0.0262	0.03399	0.04226	0.05137	0.06155	0.07304	0.0859	0.10032	0.11657	0.13479	0.15519	0.17797	0.20334	0.23153	0.26269	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	0.01863	0.02925	0.03792	0.0471	0.05721	0.06849	0.0812	0.09539	0.11129	0.12917	0.1492	0.17156	0.19648	0.22417	0.25483	0.28864	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	0.02079	0.03263	0.04227	0.05246	0.06366	0.07613	0.09017	0.10583	0.12333	0.14298	0.16493	0.1894	0.2166	0.24673	0.28001	0.31656	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	0.0232	0.03638	0.04708	0.05837	0.07076	0.08455	0.10003	0.11727	0.13651	0.15806	0.18209	0.2088	0.2384	0.2711	0.30709	0.34857	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	0.02586	0.04051	0.05238	0.06489	0.07858	0.09379	0.11085	0.12981	0.15091	0.1745	0.20074	0.22981	0.26195	0.29732	0.33814	0.39518	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	0.0288	0.04507	0.05823	0.07205	0.08718	0.10394	0.1227	0.1435	0.16661	0.19237	0.22094	0.25252	0.28729	0.32739	0.38336	0.46897	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	0.03204	0.05011	0.06466	0.07994	0.0966	0.11505	0.13564	0.15842	0.18367	0.21173	0.24277	0.27694	0.31634	0.37117	0.45494	0.58255	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	0.03562	0.05564	0.07173	0.08858	0.10693	0.12718	0.14975	0.17465	0.20216	0.23265	0.26625	0.30495	0.35864	0.44047	0.56512	0.74852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	0.03956	0.06173	0.07949	0.09805	0.11821	0.14041	0.16508	0.19222	0.22213	0.25515	0.29317	0.34572	0.42561	0.54715	0.72613	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
